Date,Average_Price,Supply_Volume,USD_TO_NPR,Diesel,is_festival,Season_Autumn,Season_Monsoon,Season_Spring,Season_Winter,Inflation,Dhading_Wind_Speed,Dhading_Temperature,Dhading_Precipitation,Dhading_Rainfall_MM,Dhading_Air_Pressure,Kathmandu_Wind_Speed,Kathmandu_Temperature,Kathmandu_Precipitation,Kathmandu_Rainfall_MM,Kathmandu_Air_Pressure,Kavre_Wind_Speed,Kavre_Temperature,Kavre_Precipitation,Kavre_Rainfall_MM,Kavre_Air_Pressure,Sarlahi_Wind_Speed,Sarlahi_Temperature,Sarlahi_Precipitation,Sarlahi_Rainfall_MM,Sarlahi_Air_Pressure,day,month,day_of_week,is_weekend,month_sin,month_cos
2023-12-16,55.0,59130.0,133.11,157.0,0,0,0,0,1,4.95,7.7,9.25,0.0,0.0,851.95,7.3,11.65,0.0,0.0,872.45,5.2,10.15,0.0,0.0,848.75,9.7,16.7,0.0,0.0,1003.45,16,12,5,1,-2.4492935982947064e-16,1.0
2023-12-17,70.0,82500.0,133.11,157.0,0,0,0,0,1,4.95,6.9,11.25,0.0,0.0,853.0,6.9,12.1,0.0,0.0,872.6500000000001,7.4,9.95,0.0,0.0,849.35,9.5,16.75,0.0,0.0,1004.1,17,12,6,0,-2.4492935982947064e-16,1.0
2023-12-18,65.0,77209.0,133.11,157.0,0,0,0,0,1,4.95,6.6,9.55,0.0,0.0,852.5,8.0,12.55,0.0,0.0,873.0,5.8,9.85,0.0,0.0,849.2,9.3,16.6,0.0,0.0,1004.4,18,12,0,0,-2.4492935982947064e-16,1.0
2023-12-19,65.0,85385.0,133.2,157.0,0,0,0,0,1,4.95,6.9,9.4,0.0,0.0,853.45,8.2,10.3,0.0,0.0,872.8,6.2,9.1,0.0,0.0,849.8,9.7,17.2,0.0,0.0,1005.9,19,12,1,0,-2.4492935982947064e-16,1.0
2023-12-20,65.0,61425.0,133.4,157.0,0,0,0,0,1,4.95,5.6,9.75,0.0,0.0,854.4,6.8,12.55,0.0,0.0,874.95,7.9,10.3,0.0,0.0,851.45,8.8,17.15,0.0,0.0,1005.15,20,12,2,0,-2.4492935982947064e-16,1.0
2023-12-21,65.0,65258.0,133.38,157.0,0,0,0,0,1,4.95,6.9,12.9,0.0,0.0,854.05,6.9,14.45,0.0,0.0,873.8499999999999,7.7,11.8,0.0,0.0,850.5999999999999,8.1,17.05,0.0,0.0,1004.25,21,12,3,0,-2.4492935982947064e-16,1.0
2023-12-22,55.0,62475.0,133.55,157.0,0,0,0,0,1,4.95,7.5,12.0,0.0,0.0,854.3499999999999,7.2,13.15,0.0,0.0,874.1,7.1,11.05,0.0,0.0,850.7,7.2,17.4,0.0,0.0,1004.75,22,12,4,0,-2.4492935982947064e-16,1.0
2023-12-23,65.83500000000001,54212.0,133.33,157.0,0,0,0,0,1,4.95,7.9,10.3,0.0,0.0,856.4,7.2,13.4,0.3,0.3,876.0999999999999,5.9,11.7,0.0,0.0,852.75,9.0,18.8,0.0,0.0,1006.65,23,12,5,1,-2.4492935982947064e-16,1.0
2023-12-24,65.0,60943.0,133.33,157.0,0,0,0,0,1,4.95,9.3,9.5,0.0,0.0,855.8,8.9,13.2,0.0,0.0,876.9,7.0,10.9,0.5,0.5,853.35,9.7,18.3,0.0,0.0,1007.0,24,12,6,0,-2.4492935982947064e-16,1.0
2023-12-25,65.0,69950.0,133.33,157.0,0,0,0,0,1,4.95,8.4,8.65,0.0,0.0,855.0,8.0,12.4,0.0,0.0,875.6500000000001,6.6,10.25,0.0,0.0,852.3499999999999,9.8,18.65,0.0,0.0,1005.85,25,12,0,0,-2.4492935982947064e-16,1.0
2023-12-26,70.83500000000001,72025.0,133.33,157.0,0,0,0,0,1,4.95,7.2,9.0,0.0,0.0,853.8,8.9,13.25,0.0,0.0,875.2,6.6,10.95,0.0,0.0,852.15,9.0,18.35,0.0,0.0,1006.15,26,12,1,0,-2.4492935982947064e-16,1.0
2023-12-27,65.83500000000001,60982.0,133.42,157.0,0,0,0,0,1,4.95,7.8,9.2,0.0,0.0,855.45,8.3,12.4,0.0,0.0,876.0999999999999,6.6,10.85,0.0,0.0,853.3,10.5,17.95,0.0,0.0,1007.15,27,12,2,0,-2.4492935982947064e-16,1.0
2023-12-28,60.0,55905.0,133.66,157.0,0,0,0,0,1,4.95,6.9,9.55,0.0,0.0,853.9,5.1,11.85,0.0,0.0,874.5999999999999,6.4,9.9,0.0,0.0,851.9,8.5,18.5,0.0,0.0,1006.0,28,12,3,0,-2.4492935982947064e-16,1.0
2023-12-29,60.0,81725.0,133.37,157.0,0,0,0,0,1,4.95,6.6,9.2,0.0,0.0,854.7,6.5,13.3,0.0,0.0,875.8,6.6,11.3,0.0,0.0,852.45,8.4,18.4,0.0,0.0,1006.05,29,12,4,0,-2.4492935982947064e-16,1.0
2023-12-30,60.0,75000.0,133.44,157.0,0,0,0,0,1,4.95,7.3,9.75,0.0,0.0,853.0999999999999,6.6,13.1,0.1,0.1,874.35,6.6,11.2,0.2,0.2,851.0,11.9,17.95,0.0,0.0,1004.7,30,12,5,1,-2.4492935982947064e-16,1.0
2023-12-31,60.0,76650.0,133.44,157.0,0,0,0,0,1,4.95,6.9,9.65,0.0,0.0,853.0,5.9,12.75,0.0,0.0,873.8499999999999,6.9,11.3,0.0,0.0,850.8499999999999,9.1,16.35,0.0,0.0,1005.1,31,12,6,0,-2.4492935982947064e-16,1.0
2024-01-01,60.0,84095.0,133.44,157.0,0,0,0,0,1,5.26,7.6,9.75,0.0,0.0,852.75,7.9,11.6,0.0,0.0,872.6,5.6,10.15,0.0,0.0,849.4000000000001,9.9,15.05,0.0,0.0,1004.45,1,1,0,0,0.49999999999999994,0.8660254037844387
2024-01-02,50.0,69950.0,133.49,157.0,0,0,0,0,1,5.26,7.2,7.55,0.0,0.0,851.0999999999999,8.8,10.25,0.1,0.1,871.55,6.9,9.55,0.6,0.6,848.7,11.3,14.8,0.0,0.0,1004.45,2,1,1,0,0.49999999999999994,0.8660254037844387
2024-01-03,65.0,80168.0,133.62,157.0,0,0,0,0,1,5.26,8.7,7.35,0.0,0.0,851.7,7.7,9.95,0.0,0.0,872.15,7.0,9.0,0.1,0.1,849.15,9.7,14.7,0.0,0.0,1004.15,3,1,2,0,0.49999999999999994,0.8660254037844387
2024-01-04,55.0,61175.0,133.55,157.0,0,0,0,0,1,5.26,8.2,8.2,0.0,0.0,851.95,7.0,11.55,0.2,0.2,872.55,7.8,8.9,0.7,0.7,848.5999999999999,9.4,15.25,0.0,0.0,1004.1,4,1,3,0,0.49999999999999994,0.8660254037844387
2024-01-05,55.0,73795.0,133.48,157.0,0,0,0,0,1,5.26,9.6,7.6,0.0,0.0,851.7,8.7,11.95,0.0,0.0,873.0,7.2,9.1,0.1,0.1,849.35,7.6,15.4,0.0,0.0,1004.95,5,1,4,0,0.49999999999999994,0.8660254037844387
2024-01-06,55.0,77900.0,133.35,157.0,0,0,0,0,1,5.26,7.5,8.2,0.0,0.0,852.7,6.6,11.15,0.0,0.0,873.15,7.1,9.25,0.0,0.0,849.9000000000001,10.9,16.85,0.0,0.0,1005.0,6,1,5,1,0.49999999999999994,0.8660254037844387
2024-01-07,55.0,54025.0,133.35,157.0,0,0,0,0,1,5.26,6.5,9.0,0.0,0.0,853.75,8.1,11.8,0.0,0.0,874.45,7.2,9.55,0.2,0.2,850.6500000000001,14.5,17.1,0.0,0.0,1006.15,7,1,6,0,0.49999999999999994,0.8660254037844387
2024-01-08,45.0,65150.0,133.35,157.0,0,0,0,0,1,5.26,8.9,9.55,0.0,0.0,853.55,8.8,10.35,0.0,0.0,873.5,7.6,9.2,0.0,0.0,850.4,12.6,16.549999999999997,0.0,0.0,1006.0,8,1,0,0,0.49999999999999994,0.8660254037844387
2024-01-09,50.0,54400.0,133.33,157.0,0,0,0,0,1,5.26,6.8,10.55,0.0,0.0,852.9,8.4,12.1,0.0,0.0,872.5999999999999,6.9,9.8,0.0,0.0,849.3,13.0,15.55,0.0,0.0,1004.45,9,1,1,0,0.49999999999999994,0.8660254037844387
2024-01-10,50.0,67446.0,133.29,157.0,0,0,0,0,1,5.26,10.1,9.5,0.0,0.0,850.95,7.4,11.75,0.0,0.0,871.3,9.5,10.0,0.0,0.0,847.65,8.4,15.55,0.0,0.0,1002.25,10,1,2,0,0.49999999999999994,0.8660254037844387
2024-01-11,50.0,72668.0,133.16,157.0,0,0,0,0,1,5.26,7.5,9.45,0.0,0.0,852.55,7.9,10.25,0.0,0.0,871.7,6.6,9.1,0.0,0.0,848.5,11.3,15.0,0.0,0.0,1005.3,11,1,3,0,0.49999999999999994,0.8660254037844387
2024-01-12,50.0,68300.0,133.15,157.0,0,0,0,0,1,5.26,6.5,9.65,0.0,0.0,852.1,8.0,11.35,0.0,0.0,871.45,6.9,9.8,0.0,0.0,849.1,9.5,13.7,0.0,0.0,1005.0,12,1,4,0,0.49999999999999994,0.8660254037844387
2024-01-13,50.0,52626.0,132.98,157.0,0,0,0,0,1,5.26,7.2,11.85,0.0,0.0,852.05,7.3,13.0,0.0,0.0,871.55,6.4,11.6,0.0,0.0,849.0,6.9,13.05,0.0,0.0,1004.25,13,1,5,1,0.49999999999999994,0.8660254037844387
2024-01-14,50.0,60100.0,132.98,157.0,0,0,0,0,1,5.26,7.2,9.9,0.0,0.0,851.95,6.9,12.45,0.0,0.0,871.6500000000001,7.9,11.4,0.0,0.0,849.2,9.5,14.05,0.0,0.0,1003.9,14,1,6,0,0.49999999999999994,0.8660254037844387
2024-01-15,50.0,73035.0,132.98,156.0,0,0,0,0,1,5.26,7.2,8.4,0.0,0.0,850.3499999999999,6.4,13.05,0.1,0.1,871.65,6.7,10.25,0.2,0.2,848.0999999999999,9.7,14.1,0.0,0.0,1003.2,15,1,0,0,0.49999999999999994,0.8660254037844387
2024-01-16,52.5,71875.0,132.92,156.0,0,0,0,0,1,5.26,8.6,8.15,0.1,0.1,850.4,7.3,11.15,0.6,0.6,870.7,7.4,8.55,0.4,0.4,847.2,7.2,14.4,0.0,0.0,1002.5,16,1,1,0,0.49999999999999994,0.8660254037844387
2024-01-17,50.0,33400.0,133.22,156.0,0,0,0,0,1,5.26,8.7,7.45,0.0,0.0,849.4,6.2,10.1,1.0,1.0,869.5999999999999,7.4,7.7,0.2,0.2,846.75,8.2,14.6,0.0,0.0,1002.8,17,1,2,0,0.49999999999999994,0.8660254037844387
2024-01-18,50.0,52550.0,133.33,156.0,0,0,0,0,1,5.26,8.5,6.9,0.0,0.0,850.15,7.2,8.6,0.0,0.0,869.5,7.1,7.9,1.5,1.5,846.75,8.7,14.35,0.0,0.0,1003.5,18,1,3,0,0.49999999999999994,0.8660254037844387
2024-01-19,55.0,67902.0,133.3,156.0,0,0,0,0,1,5.26,6.8,6.1,0.0,0.0,850.9,7.6,9.15,0.0,0.0,871.0,7.8,7.75,0.0,0.0,847.65,10.1,14.55,0.0,0.0,1005.7,19,1,4,0,0.49999999999999994,0.8660254037844387
2024-01-20,55.0,64878.0,133.21,156.0,0,0,0,0,1,5.26,9.2,7.15,0.0,0.0,850.95,7.7,9.1,0.0,0.0,870.75,7.8,8.1,0.0,0.0,848.0,9.1,13.9,0.0,0.0,1004.85,20,1,5,1,0.49999999999999994,0.8660254037844387
2024-01-21,55.0,93725.0,133.21,156.0,0,0,0,0,1,5.26,10.5,6.6000000000000005,0.0,0.0,849.15,9.2,10.2,0.0,0.0,869.25,7.9,7.6,0.0,0.0,845.2,10.1,12.5,0.0,0.0,1004.1,21,1,6,0,0.49999999999999994,0.8660254037844387
2024-01-22,55.0,69000.0,133.21,156.0,0,0,0,0,1,5.26,9.7,5.8,0.0,0.0,851.3,8.8,10.45,0.0,0.0,872.0999999999999,8.7,7.7,0.0,0.0,848.5,8.9,11.65,0.0,0.0,1006.95,22,1,0,0,0.49999999999999994,0.8660254037844387
2024-01-23,55.0,66500.0,133.21,156.0,0,0,0,0,1,5.26,9.2,8.15,0.0,0.0,851.75,5.2,10.25,0.8,0.8,871.55,7.9,8.25,0.0,0.0,848.05,10.0,13.5,0.0,0.0,1004.55,23,1,1,0,0.49999999999999994,0.8660254037844387
2024-01-24,55.0,44525.0,133.35,156.0,0,0,0,0,1,5.26,8.0,6.65,0.0,0.0,851.0,5.2,9.75,1.9,1.9,871.5,7.4,7.2,1.1,1.1,847.9,9.3,12.85,0.0,0.0,1004.75,24,1,2,0,0.49999999999999994,0.8660254037844387
2024-01-25,60.0,63750.0,133.3,156.0,0,0,0,0,1,5.26,10.8,6.8,0.0,0.0,852.4000000000001,9.3,9.45,0.4,0.4,872.75,7.1,6.95,0.0,0.0,849.05,10.5,13.3,0.0,0.0,1007.2,25,1,3,0,0.49999999999999994,0.8660254037844387
2024-01-26,60.0,64050.0,133.29,156.0,0,0,0,0,1,5.26,10.2,6.6,0.0,0.0,853.6,10.3,10.2,0.0,0.0,874.45,8.2,8.049999999999999,0.6,0.6,850.75,9.7,13.2,0.0,0.0,1008.35,26,1,4,0,0.49999999999999994,0.8660254037844387
2024-01-27,60.0,66725.0,133.29,156.0,0,0,0,0,1,5.26,10.5,6.15,0.0,0.0,851.5,8.5,10.7,0.0,0.0,872.3499999999999,7.2,7.15,0.0,0.0,848.8,11.6,12.5,0.0,0.0,1006.95,27,1,5,1,0.49999999999999994,0.8660254037844387
2024-01-28,65.0,71659.0,133.29,156.0,0,0,0,0,1,5.26,7.8,7.9,0.0,0.0,853.0,9.8,10.0,0.0,0.0,872.65,7.1,7.85,0.0,0.0,849.3,6.5,13.2,0.0,0.0,1007.2,28,1,6,0,0.49999999999999994,0.8660254037844387
2024-01-29,70.0,79825.0,133.29,156.0,0,0,0,0,1,5.26,11.2,7.7,0.0,0.0,852.4000000000001,7.7,10.9,0.0,0.0,873.0999999999999,8.4,9.0,0.8,0.8,849.4,7.5,14.1,0.0,0.0,1005.2,29,1,0,0,0.49999999999999994,0.8660254037844387
2024-01-30,70.0,51475.0,133.32,156.0,0,0,0,0,1,5.26,7.6,7.25,0.0,0.0,851.05,6.9,10.2,2.5,2.5,872.0,7.9,7.4,0.6,0.6,848.0999999999999,6.9,14.4,0.0,0.0,1004.5,30,1,1,0,0.49999999999999994,0.8660254037844387
2024-01-31,70.0,72176.0,133.28,158.0,0,0,0,0,1,5.26,10.1,8.35,0.0,0.0,851.45,9.2,11.05,0.2,0.2,871.8,8.5,8.6,0.5,0.5,848.3,8.7,15.45,0.0,0.0,1004.25,31,1,2,0,0.49999999999999994,0.8660254037844387
2024-02-01,60.0,68575.0,133.18,158.0,0,0,0,0,1,5.01,7.0,6.45,0.2,0.2,851.95,9.2,9.25,0.0,0.0,872.45,7.7,7.8,0.0,0.0,848.75,9.5,15.95,0.0,0.0,1004.85,1,2,3,0,0.8660254037844386,0.5000000000000001
2024-02-02,70.0,68225.0,133.05,158.0,0,0,0,0,1,5.01,11.9,8.35,0.0,0.0,850.25,8.8,11.15,0.0,0.0,870.5,10.6,9.6,0.1,0.1,846.9,26.0,16.25,0.0,0.0,1002.05,2,2,4,0,0.8660254037844386,0.5000000000000001
2024-02-03,70.0,82225.0,132.98,158.0,0,0,0,0,1,5.01,10.7,7.85,0.0,0.0,848.45,9.6,11.65,0.0,0.0,869.0,8.5,9.1,0.0,0.0,845.2,11.3,14.55,0.0,0.0,1002.25,3,2,5,1,0.8660254037844386,0.5000000000000001
2024-02-04,70.0,62983.0,132.98,158.0,0,0,0,0,1,5.01,6.5,6.55,0.9,0.9,851.2,9.0,10.0,1.9,1.9,871.4,8.0,8.9,2.3,2.3,848.5,14.5,16.35,0.0,0.0,1005.35,4,2,6,0,0.8660254037844386,0.5000000000000001
2024-02-05,70.0,78652.0,132.98,158.0,0,0,0,0,1,5.01,10.0,8.75,0.0,0.0,852.0999999999999,10.2,11.05,0.0,0.0,872.25,10.2,9.55,0.9,0.9,849.25,15.1,17.35,0.0,0.0,1004.5,5,2,0,0,0.8660254037844386,0.5000000000000001
2024-02-06,70.0,81725.0,133.2,158.0,0,0,0,0,1,5.01,10.9,8.450000000000001,0.0,0.0,850.95,7.8,10.55,0.0,0.0,870.75,9.0,9.8,0.0,0.0,848.2,19.1,15.95,0.0,0.0,1003.55,6,2,1,0,0.8660254037844386,0.5000000000000001
2024-02-08,85.0,62600.0,133.06,158.0,0,0,0,0,1,5.01,11.5,9.05,0.0,0.0,849.45,10.5,10.2,0.0,0.0,868.5999999999999,8.4,9.15,0.0,0.0,845.2,13.7,13.95,0.0,0.0,1003.05,8,2,3,0,0.8660254037844386,0.5000000000000001
2024-02-09,75.0,76500.0,133.04,158.0,0,0,0,0,1,5.01,9.3,7.75,0.0,0.0,852.0,9.2,10.0,0.0,0.0,872.05,7.6,8.7,0.0,0.0,848.85,10.2,14.8,0.0,0.0,1006.95,9,2,4,0,0.8660254037844386,0.5000000000000001
2024-02-10,80.0,87440.0,133.16,158.0,0,0,0,0,1,5.01,9.9,10.9,0.0,0.0,855.6500000000001,6.3,12.7,0.0,0.0,875.0,7.4,10.95,0.0,0.0,852.05,10.9,16.4,0.0,0.0,1007.1,10,2,5,1,0.8660254037844386,0.5000000000000001
2024-02-11,75.0,109550.0,133.16,158.0,0,0,0,0,1,5.01,10.1,10.0,0.0,0.0,854.95,7.0,13.5,1.1,1.1,875.75,7.7,11.65,0.0,0.0,853.0,10.5,17.4,0.0,0.0,1007.2,11,2,6,0,0.8660254037844386,0.5000000000000001
2024-02-12,75.0,101775.0,133.16,158.0,0,0,0,0,1,5.01,12.4,10.5,0.0,0.0,855.0,9.4,14.15,0.0,0.0,876.35,8.9,11.25,0.0,0.0,853.0,9.0,17.450000000000003,0.0,0.0,1006.7,12,2,0,0,0.8660254037844386,0.5000000000000001
2024-02-13,80.0,85000.0,133.11,158.0,0,0,0,0,1,5.01,11.2,11.15,0.0,0.0,855.0,6.9,14.05,0.0,0.0,875.6,7.4,11.4,0.0,0.0,852.0999999999999,8.4,17.1,0.0,0.0,1006.2,13,2,1,0,0.8660254037844386,0.5000000000000001
2024-02-14,70.0,80700.0,133.11,158.0,0,0,0,0,1,5.01,7.6,10.35,0.0,0.0,853.95,6.6,13.15,0.2,0.2,874.65,7.4,10.5,1.0,1.0,851.1500000000001,8.4,17.55,0.0,0.0,1005.1,14,2,2,0,0.8660254037844386,0.5000000000000001
2024-02-15,70.0,58400.0,133.16,160.0,0,0,0,0,1,5.01,10.4,11.25,0.0,0.0,854.85,13.0,13.85,0.0,0.0,874.4000000000001,8.2,11.35,0.0,0.0,851.2,14.1,18.45,0.0,0.0,1005.4,15,2,3,0,0.8660254037844386,0.5000000000000001
2024-02-16,70.0,61440.0,133.18,160.0,0,0,0,0,1,5.01,11.7,10.5,0.0,0.0,854.6,10.4,14.4,0.0,0.0,875.9000000000001,7.1,12.45,0.0,0.0,851.95,12.6,18.35,0.0,0.0,1006.1,16,2,4,0,0.8660254037844386,0.5000000000000001
2024-02-17,60.835,57975.0,133.13,160.0,0,0,0,0,1,5.01,14.1,10.9,0.0,0.0,850.3,9.7,14.25,0.0,0.0,871.3,11.3,11.45,0.1,0.1,847.9,17.9,19.15,0.0,0.0,1001.5,17,2,5,1,0.8660254037844386,0.5000000000000001
2024-02-18,60.0,92175.0,133.13,160.0,0,0,0,0,1,5.01,13.4,11.7,0.0,0.0,850.75,11.5,14.3,0.0,0.0,870.7,9.2,12.05,0.0,0.0,847.55,12.1,17.450000000000003,0.0,0.0,1001.55,18,2,6,0,0.8660254037844386,0.5000000000000001
2024-02-19,60.0,73925.0,133.13,160.0,0,0,0,0,1,5.01,9.9,12.55,0.0,0.0,852.75,9.7,13.85,0.0,0.0,872.1,6.9,12.1,0.0,0.0,848.8,7.4,18.45,0.0,0.0,1002.25,19,2,0,0,0.8660254037844386,0.5000000000000001
2024-02-20,65.0,51200.0,133.13,160.0,0,0,0,0,1,5.01,12.6,12.4,0.4,0.4,850.5,12.2,15.85,0.6,0.6,871.3,10.0,13.15,0.0,0.0,847.75,13.4,20.0,0.0,0.0,998.75,20,2,1,0,0.8660254037844386,0.5000000000000001
2024-02-21,60.0,91950.0,133.05,160.0,0,0,0,0,1,5.01,10.5,11.45,1.2,1.2,848.0,10.7,13.65,1.0,1.0,868.5,7.7,12.0,0.8,0.8,845.5999999999999,13.4,20.85,0.1,0.1,997.35,21,2,2,0,0.8660254037844386,0.5000000000000001
2024-02-22,60.0,63335.0,133.06,160.0,0,0,0,0,1,5.01,15.1,10.85,2.7,2.7,848.35,10.8,12.6,2.5,2.5,868.1500000000001,6.1,11.05,0.4,0.4,845.65,13.7,20.2,0.7,0.7,998.6,22,2,3,0,0.8660254037844386,0.5000000000000001
2024-02-23,60.0,56125.0,132.85,160.0,0,0,0,0,1,5.01,10.5,9.5,0.0,0.0,849.75,8.6,11.0,0.0,0.0,869.85,7.5,9.4,1.5,1.5,846.7,18.9,18.6,0.0,0.0,1000.85,23,2,4,0,0.8660254037844386,0.5000000000000001
2024-02-24,60.0,61008.0,133.01,160.0,0,0,0,0,1,5.01,11.3,8.35,0.0,0.0,850.45,5.0,12.0,0.0,0.0,871.2,9.2,9.2,1.5,1.5,847.7,12.1,17.6,0.0,0.0,1003.05,24,2,5,1,0.8660254037844386,0.5000000000000001
2024-02-25,60.0,68050.0,133.01,160.0,0,0,0,0,1,5.01,8.1,9.4,0.0,0.0,851.75,9.0,11.7,0.0,0.0,872.1,9.3,9.95,0.0,0.0,848.9,16.8,17.450000000000003,0.0,0.0,1003.8,25,2,6,0,0.8660254037844386,0.5000000000000001
2024-02-26,60.0,54500.0,133.01,160.0,0,0,0,0,1,5.01,13.0,9.65,0.0,0.0,852.5,11.9,13.1,0.0,0.0,873.05,6.9,11.1,0.0,0.0,849.7,9.4,17.4,0.0,0.0,1004.4,26,2,0,0,0.8660254037844386,0.5000000000000001
2024-02-27,60.0,72325.0,132.93,160.0,0,0,0,0,1,5.01,14.1,11.25,0.0,0.0,852.5,10.5,14.8,0.0,0.0,873.35,7.1,12.2,0.0,0.0,849.7,14.1,17.7,0.0,0.0,1003.2,27,2,1,0,0.8660254037844386,0.5000000000000001
2024-02-28,60.0,71540.0,132.94,160.0,0,0,0,0,1,5.01,14.5,11.55,0.0,0.0,849.9,13.2,15.35,0.0,0.0,870.75,12.7,13.05,0.0,0.0,847.3499999999999,18.4,19.1,0.0,0.0,1000.2,28,2,2,0,0.8660254037844386,0.5000000000000001
2024-02-29,60.0,62250.0,132.98,160.0,0,0,0,0,1,5.01,15.1,12.55,0.0,0.0,849.9000000000001,9.2,14.2,0.0,0.0,869.7,10.5,12.8,0.0,0.0,847.1500000000001,14.7,19.9,0.0,0.0,1001.3,29,2,3,0,0.8660254037844386,0.5000000000000001
2024-03-01,60.0,72575.0,132.97,160.0,1,0,0,1,0,4.82,13.4,12.15,0.0,0.0,852.0,13.2,15.95,0.0,0.0,872.85,10.5,13.35,0.0,0.0,849.5,10.3,19.5,0.0,0.0,1002.75,1,3,4,0,1.0,6.123233995736766e-17
2024-03-02,60.0,55011.0,132.95,160.0,1,0,0,1,0,4.82,15.5,13.15,0.1,0.1,852.25,11.3,15.9,0.8,0.8,872.55,10.0,13.3,3.8,3.8,849.5,15.6,21.55,0.0,0.0,1001.5,2,3,5,1,1.0,6.123233995736766e-17
2024-03-04,60.0,16500.0,132.95,160.0,1,0,0,1,0,4.82,9.1,13.2,0.0,0.0,850.8,8.4,14.45,2.5,2.5,870.75,7.4,12.65,0.6,0.6,847.75,16.6,21.75,2.5,2.5,999.55,4,3,0,0,1.0,6.123233995736766e-17
2024-03-05,60.0,70408.0,132.93,160.0,1,0,0,1,0,4.82,11.3,11.9,0.0,0.0,850.55,13.1,16.4,0.0,0.0,871.9000000000001,8.9,13.05,0.0,0.0,847.65,25.1,21.6,0.0,0.0,999.65,5,3,1,0,1.0,6.123233995736766e-17
2024-03-06,60.0,82750.0,132.94,160.0,1,0,0,1,0,4.82,10.1,13.2,0.0,0.0,850.1,10.3,16.35,0.0,0.0,870.45,7.8,13.8,0.1,0.1,847.5999999999999,16.8,19.75,0.0,0.0,1000.1,6,3,2,0,1.0,6.123233995736766e-17
2024-03-07,70.0,79245.0,132.82,160.0,1,0,0,1,0,4.82,11.4,13.9,0.0,0.0,850.0,9.8,16.1,7.5,7.5,870.15,11.7,13.55,0.0,0.0,847.25,11.9,19.15,0.0,0.0,999.75,7,3,3,0,1.0,6.123233995736766e-17
2024-03-08,70.0,84800.0,132.76,160.0,1,0,0,1,0,4.82,15.8,12.6,0.0,0.0,849.75,11.8,16.0,0.0,0.0,870.5,8.6,13.1,1.2,1.2,847.0,20.6,19.95,0.0,0.0,999.95,8,3,4,0,1.0,6.123233995736766e-17
2024-03-09,65.0,64925.0,132.76,160.0,1,0,0,1,0,4.82,16.3,12.85,0.0,0.0,850.2,10.8,16.35,0.0,0.0,870.9,9.5,13.35,0.1,0.1,847.55,12.2,20.0,0.0,0.0,1001.05,9,3,5,1,1.0,6.123233995736766e-17
2024-03-10,65.0,63600.0,132.76,160.0,1,0,0,1,0,4.82,13.8,14.25,0.0,0.0,852.45,12.5,16.75,0.0,0.0,872.6500000000001,9.2,13.5,0.0,0.0,849.35,8.7,20.55,0.0,0.0,1002.6,10,3,6,0,1.0,6.123233995736766e-17
2024-03-11,65.0,58500.0,132.76,160.0,1,0,0,1,0,4.82,12.2,15.55,0.0,0.0,855.25,11.3,16.5,0.0,0.0,874.8499999999999,9.2,14.8,0.3,0.3,851.95,12.6,22.45,0.0,0.0,1002.15,11,3,0,0,1.0,6.123233995736766e-17
2024-03-12,60.0,69825.0,132.72,160.0,1,0,0,1,0,4.82,12.0,15.85,0.0,0.0,851.5999999999999,12.9,17.85,0.0,0.0,871.3499999999999,7.4,15.9,0.0,0.0,848.55,22.3,22.65,0.0,0.0,998.3,12,3,1,0,1.0,6.123233995736766e-17
2024-03-13,55.0,75875.0,132.74,160.0,1,0,0,1,0,4.82,14.2,14.9,0.0,0.0,849.8499999999999,9.5,18.2,0.1,0.1,870.3499999999999,6.7,15.4,0.3,0.3,847.4,22.9,22.85,0.0,0.0,998.15,13,3,2,0,1.0,6.123233995736766e-17
2024-03-14,70.0,62775.0,132.89,160.0,1,0,0,1,0,4.82,11.5,15.25,0.0,0.0,851.6,12.0,18.1,0.5,0.5,872.05,8.1,14.95,1.8,1.8,849.0999999999999,23.4,22.700000000000003,0.0,0.0,998.95,14,3,3,0,1.0,6.123233995736766e-17
2024-03-15,60.0,79990.0,132.82,158.0,1,0,0,1,0,4.82,9.9,15.0,0.0,0.0,850.75,9.7,18.65,0.0,0.0,871.5,7.9,15.85,0.0,0.0,848.75,21.0,23.3,0.0,0.0,998.75,15,3,4,0,1.0,6.123233995736766e-17
2024-03-16,60.0,63255.0,132.91,158.0,1,0,0,1,0,4.82,13.1,14.4,0.0,0.0,853.3,9.5,17.95,0.0,0.0,874.3,11.7,15.3,0.0,0.0,851.05,19.1,23.05,0.0,0.0,1001.25,16,3,5,1,1.0,6.123233995736766e-17
2024-03-17,60.0,83950.0,132.91,158.0,1,0,0,1,0,4.82,12.4,14.6,0.0,0.0,853.6,12.0,16.75,0.0,0.0,874.45,7.2,15.65,0.0,0.0,851.3499999999999,18.4,23.05,0.0,0.0,1001.1,17,3,6,0,1.0,6.123233995736766e-17
2024-03-18,60.0,71425.0,132.91,158.0,1,0,0,1,0,4.82,12.2,15.35,0.0,0.0,852.4,8.8,17.9,0.0,0.0,873.1500000000001,9.8,16.0,0.0,0.0,850.35,13.6,23.55,0.0,0.0,999.55,18,3,0,0,1.0,6.123233995736766e-17
